Ticket Created Date,Ticket Last Updated Date,Ticket,Ticket Company Name,Event,Price,Tags,Order Created Date,Order Completed Date,Event Month,Ticket Gender Guess,Ticket Email Digest
2015-06-30 21:11:04 UTC,2015-08-06 02:23:59 UTC,Attendee (Early Bird),,WaffleJS (August),8.00,,2015-06-30 21:10:27 UTC,2015-06-30 21:11:04 UTC,Aug,M,0
2015-06-30 21:16:26 UTC,2015-06-30 21:16:26 UTC,Attendee (Early Bird),,WaffleJS (August),8.00,,2015-06-30 21:15:31 UTC,2015-06-30 21:16:26 UTC,Aug,F,1
2015-06-30 21:31:46 UTC,2015-08-06 01:57:51 UTC,Attendee (Early Bird),,WaffleJS (August),8.00,,2015-06-30 21:30:49 UTC,2015-06-30 21:31:47 UTC,Aug,M,2
2015-06-30 21:31:47 UTC,2015-08-06 01:58:01 UTC,Attendee (Early Bird),,WaffleJS (August),8.00,,2015-06-30 21:30:49 UTC,2015-06-30 21:31:47 UTC,Aug,,2
2015-07-01 15:33:23 UTC,2015-08-06 01:33:18 UTC,Attendee (Early Bird),,WaffleJS (August),8.00,,2015-07-01 15:31:53 UTC,2015-07-01 15:33:23 UTC,Aug,M,3
2015-07-01 20:59:41 UTC,2015-08-06 02:24:47 UTC,Attendee (Early Bird),,WaffleJS (August),0.00,speaker,2015-07-01 20:59:41 UTC,2015-07-01 20:59:41 UTC,Aug,F,4
2015-07-01 21:12:51 UTC,2015-08-06 03:33:40 UTC,Attendee (Early Bird),,WaffleJS (August),0.00,speaker,2015-07-01 21:12:51 UTC,2015-07-01 21:12:51 UTC,Aug,M,5
2015-07-01 22:48:48 UTC,2015-08-06 02:06:15 UTC,Attendee (Early Bird),,WaffleJS (August),8.00,,2015-07-01 22:47:58 UTC,2015-07-01 22:48:48 UTC,Aug,M,6
2015-07-02 03:04:15 UTC,2015-08-06 01:59:31 UTC,Attendee (Early Bird),Twitter,WaffleJS (August),0.00,singer,2015-07-02 03:04:15 UTC,2015-07-02 03:04:15 UTC,Aug,M,7
2015-07-02 05:27:08 UTC,2015-08-06 02:12:05 UTC,Attendee (Early Bird),,WaffleJS (August),8.00,,2015-07-02 05:26:38 UTC,2015-07-02 05:27:08 UTC,Aug,M,8
2015-07-02 06:47:45 UTC,2015-08-06 01:55:00 UTC,Attendee (Early Bird),,WaffleJS (August),8.00,singer,2015-07-02 06:47:23 UTC,2015-07-02 06:47:45 UTC,Aug,M,9
2015-07-02 06:47:45 UTC,2015-08-06 02:32:00 UTC,Attendee (Early Bird),,WaffleJS (August),8.00,,2015-07-02 06:47:23 UTC,2015-07-02 06:47:45 UTC,Aug,,10
2015-07-03 05:45:27 UTC,2015-08-06 01:49:34 UTC,Attendee (Early Bird),,WaffleJS (August),8.00,singer,2015-07-03 05:41:23 UTC,2015-07-03 05:45:27 UTC,Aug,F,12
2015-07-03 05:45:27 UTC,2015-08-06 01:53:24 UTC,Attendee (Early Bird),,WaffleJS (August),8.00,singer,2015-07-03 05:41:23 UTC,2015-07-03 05:45:27 UTC,Aug,M,11
2015-07-03 18:34:17 UTC,2015-08-06 02:07:19 UTC,Attendee (Early Bird),Tinsel,WaffleJS (August),0.00,singer,2015-07-03 18:34:16 UTC,2015-07-03 18:34:17 UTC,Aug,,13
2015-07-07 06:30:48 UTC,2015-08-06 02:03:55 UTC,Attendee (Early Bird),Boomtrain,WaffleJS (August),8.00,,2015-07-07 06:29:04 UTC,2015-07-07 06:30:48 UTC,Aug,M,15
2015-07-07 06:30:48 UTC,2015-08-06 02:04:23 UTC,Attendee (Early Bird),,WaffleJS (August),8.00,,2015-07-07 06:29:04 UTC,2015-07-07 06:30:48 UTC,Aug,M,14
2015-07-08 18:12:20 UTC,2015-08-06 02:12:47 UTC,Attendee (Early Bird),"Square, Inc.",WaffleJS (August),8.00,,2015-07-08 18:11:55 UTC,2015-07-08 18:12:20 UTC,Aug,M,16
2015-07-08 20:37:29 UTC,2015-07-08 20:37:30 UTC,Attendee (Early Bird),,WaffleJS (August),0.00,speaker,2015-07-08 20:37:29 UTC,2015-07-08 20:37:29 UTC,Aug,M,17
2015-07-09 16:16:29 UTC,2015-08-06 02:19:27 UTC,Attendee (Early Bird),Karmic Labs,WaffleJS (August),8.00,,2015-07-09 16:15:41 UTC,2015-07-09 16:16:29 UTC,Aug,F,18
2015-07-09 18:46:45 UTC,2015-07-09 18:46:45 UTC,Attendee (Early Bird),,WaffleJS (August),8.00,,2015-07-09 18:45:54 UTC,2015-07-09 18:46:45 UTC,Aug,F,19
2015-07-10 04:08:26 UTC,2015-08-06 02:13:11 UTC,Attendee (Early Bird),,WaffleJS (August),8.00,,2015-07-10 04:07:12 UTC,2015-07-10 04:08:26 UTC,Aug,,20
2015-07-10 18:40:26 UTC,2015-07-10 18:40:26 UTC,Attendee (Early Bird),,WaffleJS (August),8.00,,2015-07-10 18:40:11 UTC,2015-07-10 18:40:26 UTC,Aug,F,21
2015-07-11 14:59:23 UTC,2015-08-06 01:39:18 UTC,Attendee (Early Bird),,WaffleJS (August),8.00,,2015-07-11 14:58:52 UTC,2015-07-11 14:59:23 UTC,Aug,M,22
2015-07-11 21:15:19 UTC,2015-07-11 21:15:19 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-11 21:14:45 UTC,2015-07-11 21:15:19 UTC,Aug,,23
2015-07-13 23:08:15 UTC,2015-08-06 02:24:11 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-13 23:07:54 UTC,2015-07-13 23:08:15 UTC,Aug,M,24
2015-07-13 23:08:15 UTC,2015-08-06 02:24:17 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-13 23:07:54 UTC,2015-07-13 23:08:15 UTC,Aug,F,25
2015-07-13 23:09:05 UTC,2015-08-06 02:16:11 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-13 23:08:00 UTC,2015-07-13 23:09:05 UTC,Aug,M,26
2015-07-14 00:01:22 UTC,2015-07-14 00:01:37 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-14 00:00:33 UTC,2015-07-14 00:01:22 UTC,Aug,F,27
2015-07-14 00:01:22 UTC,2015-08-06 02:17:52 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-14 00:00:33 UTC,2015-07-14 00:01:22 UTC,Aug,,28
2015-07-14 06:23:25 UTC,2015-08-06 02:20:38 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-14 06:22:42 UTC,2015-07-14 06:23:25 UTC,Aug,M,29
2015-07-14 17:45:58 UTC,2015-08-06 02:06:04 UTC,Attendee (Early Bird),Khan Academy,WaffleJS (August),0.00,speaker,2015-07-14 17:45:58 UTC,2015-07-14 17:45:58 UTC,Aug,,30
2015-07-14 17:52:47 UTC,2015-07-14 17:52:47 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-14 17:52:21 UTC,2015-07-14 17:52:47 UTC,Aug,M,31
2015-07-14 17:55:11 UTC,2015-08-06 01:54:10 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-14 17:54:57 UTC,2015-07-14 17:55:11 UTC,Aug,F,32
2015-07-14 17:58:50 UTC,2015-07-14 17:58:50 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-14 17:57:37 UTC,2015-07-14 17:58:50 UTC,Aug,M,33
2015-07-14 20:38:27 UTC,2015-07-14 20:38:27 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-14 00:41:09 UTC,2015-07-14 20:38:27 UTC,Aug,M,34
2015-07-15 00:59:15 UTC,2015-08-06 02:02:38 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-15 00:55:15 UTC,2015-07-15 00:59:15 UTC,Aug,F,35
2015-07-15 00:59:15 UTC,2015-08-06 02:25:12 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-15 00:55:15 UTC,2015-07-15 00:59:15 UTC,Aug,M,36
2015-07-15 19:25:39 UTC,2015-08-06 01:46:48 UTC,Attendee (Regular),Counsyl,WaffleJS (August),10.00,,2015-07-15 19:25:18 UTC,2015-07-15 19:25:39 UTC,Aug,F,37
2015-07-15 19:25:39 UTC,2015-08-06 02:11:14 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-15 19:25:18 UTC,2015-07-15 19:25:39 UTC,Aug,,28
2015-07-15 19:25:39 UTC,2015-08-06 02:11:16 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-15 19:25:18 UTC,2015-07-15 19:25:39 UTC,Aug,,28
2015-07-15 20:41:40 UTC,2015-07-15 20:41:40 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-15 20:41:11 UTC,2015-07-15 20:41:40 UTC,Aug,M,38
2015-07-17 23:52:52 UTC,2015-08-06 01:18:14 UTC,Attendee (Regular),Canary,WaffleJS (August),10.00,,2015-07-17 23:51:49 UTC,2015-07-17 23:52:52 UTC,Aug,M,41
2015-07-17 23:52:52 UTC,2015-08-06 01:48:43 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-17 23:51:49 UTC,2015-07-17 23:52:52 UTC,Aug,M,40
2015-07-17 23:52:52 UTC,2015-08-06 01:48:59 UTC,Attendee (Regular),Atlassian,WaffleJS (August),10.00,,2015-07-17 23:51:49 UTC,2015-07-17 23:52:52 UTC,Aug,M,39
2015-07-18 06:43:39 UTC,2015-08-06 02:14:57 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-18 06:42:07 UTC,2015-07-18 06:43:39 UTC,Aug,M,42
2015-07-18 15:31:06 UTC,2015-07-18 15:31:06 UTC,Attendee (Regular),,WaffleJS (August),0.00,future,2015-07-18 15:31:05 UTC,2015-07-18 15:31:06 UTC,Aug,,43
2015-07-18 15:35:28 UTC,2015-08-06 01:27:30 UTC,Attendee (Regular),Famous,WaffleJS (August),0.00,future,2015-07-18 15:35:27 UTC,2015-07-18 15:35:28 UTC,Aug,M,44
2015-07-18 18:07:06 UTC,2015-07-18 18:19:27 UTC,Attendee (Regular),,WaffleJS (August),0.00,future,2015-07-18 18:07:06 UTC,2015-07-18 18:07:06 UTC,Aug,F,45
2015-07-18 18:14:36 UTC,2015-07-18 18:14:36 UTC,Attendee (Regular),,WaffleJS (August),0.00,future,2015-07-18 18:14:36 UTC,2015-07-18 18:14:36 UTC,Aug,M,28
2015-07-18 21:06:10 UTC,2015-08-06 01:59:47 UTC,Attendee (Regular),,WaffleJS (August),0.00,future,2015-07-18 21:06:09 UTC,2015-07-18 21:06:10 UTC,Aug,F,46
2015-07-19 06:24:28 UTC,2015-08-06 02:24:32 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-19 06:23:25 UTC,2015-07-19 06:24:28 UTC,Aug,,47
2015-07-20 00:57:42 UTC,2015-08-06 02:00:52 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-20 00:56:59 UTC,2015-07-20 00:57:42 UTC,Aug,M,48
2015-07-20 17:49:48 UTC,2015-07-20 17:49:48 UTC,Attendee (Regular),,WaffleJS (August),0.00,opendoor,2015-07-20 17:49:47 UTC,2015-07-20 17:49:48 UTC,Aug,M,49
2015-07-20 23:22:43 UTC,2015-08-06 02:13:46 UTC,Sponsor,Particle.IO,WaffleJS (August),0.00,,2015-07-20 23:22:42 UTC,2015-07-20 23:22:43 UTC,Aug,M,50
2015-07-20 23:32:46 UTC,2015-08-06 02:01:47 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-20 23:31:55 UTC,2015-07-20 23:32:46 UTC,Aug,M,51
2015-07-21 23:47:20 UTC,2015-07-21 23:47:20 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-21 23:43:09 UTC,2015-07-21 23:47:20 UTC,Aug,F,52
2015-07-23 22:20:59 UTC,2015-07-23 22:20:59 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-23 22:20:05 UTC,2015-07-23 22:20:59 UTC,Aug,M,53
2015-07-23 22:21:05 UTC,2015-07-23 22:21:05 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-23 22:19:34 UTC,2015-07-23 22:21:05 UTC,Aug,M,54
2015-07-23 22:43:38 UTC,2015-07-23 22:43:38 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-23 22:43:00 UTC,2015-07-23 22:43:38 UTC,Aug,M,55
2015-07-24 05:43:10 UTC,2015-08-06 03:18:15 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-24 05:42:27 UTC,2015-07-24 05:43:10 UTC,Aug,M,56
2015-07-24 20:54:27 UTC,2015-08-06 02:18:02 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-24 20:53:23 UTC,2015-07-24 20:54:27 UTC,Aug,F,58
2015-07-24 20:54:27 UTC,2015-08-06 02:18:14 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-24 20:53:23 UTC,2015-07-24 20:54:27 UTC,Aug,,57
2015-07-25 21:18:15 UTC,2015-08-06 01:27:20 UTC,Attendee (Regular),,WaffleJS (August),0.00,friend,2015-07-25 21:18:15 UTC,2015-07-25 21:18:16 UTC,Aug,M,59
2015-07-25 21:19:49 UTC,2015-08-06 02:04:11 UTC,Attendee (Regular),,WaffleJS (August),0.00,friend,2015-07-25 21:19:49 UTC,2015-07-25 21:19:49 UTC,Aug,M,60
2015-07-27 16:45:16 UTC,2015-08-06 01:54:40 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-27 16:44:32 UTC,2015-07-27 16:45:16 UTC,Aug,M,61
2015-07-28 02:46:01 UTC,2015-08-06 02:23:13 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-28 02:43:23 UTC,2015-07-28 02:46:01 UTC,Aug,,63
2015-07-28 02:46:01 UTC,2015-08-06 02:23:29 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-28 02:43:23 UTC,2015-07-28 02:46:01 UTC,Aug,,62
2015-07-28 16:54:25 UTC,2015-08-06 01:57:30 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-28 16:53:14 UTC,2015-07-28 16:54:25 UTC,Aug,M,64
2015-07-28 17:20:55 UTC,2015-08-06 02:11:26 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-28 17:20:09 UTC,2015-07-28 17:20:55 UTC,Aug,M,65
2015-07-28 17:20:55 UTC,2015-08-06 02:11:30 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-28 17:20:09 UTC,2015-07-28 17:20:55 UTC,Aug,M,65
2015-07-28 17:47:50 UTC,2015-08-06 02:42:55 UTC,Attendee (Regular),Mozilla,WaffleJS (August),10.00,,2015-07-28 17:46:39 UTC,2015-07-28 17:47:50 UTC,Aug,M,66
2015-07-28 17:57:34 UTC,2015-08-06 02:26:09 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-28 17:56:30 UTC,2015-07-28 17:57:34 UTC,Aug,M,67
2015-07-28 21:55:03 UTC,2015-08-06 02:34:25 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-28 21:54:27 UTC,2015-07-28 21:55:03 UTC,Aug,F,68
2015-07-28 22:16:29 UTC,2015-08-06 03:59:06 UTC,Attendee (Regular),,WaffleJS (August),0.00,friend,2015-07-28 22:16:28 UTC,2015-07-28 22:16:29 UTC,Aug,M,69
2015-07-28 23:09:56 UTC,2015-08-06 02:22:33 UTC,Attendee (Regular),mozilla,WaffleJS (August),10.00,,2015-07-28 23:08:39 UTC,2015-07-28 23:09:56 UTC,Aug,M,70
2015-07-28 23:45:11 UTC,2015-07-28 23:45:11 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-28 23:43:55 UTC,2015-07-28 23:45:11 UTC,Aug,M,71
2015-07-29 02:57:35 UTC,2015-08-06 02:12:20 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-29 02:57:00 UTC,2015-07-29 02:57:35 UTC,Aug,M,72
2015-07-29 07:18:24 UTC,2015-08-06 02:01:42 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-07-29 07:17:02 UTC,2015-07-29 07:18:24 UTC,Aug,M,51
2015-08-02 03:34:38 UTC,2015-08-06 02:41:00 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-08-02 03:33:49 UTC,2015-08-02 03:34:38 UTC,Aug,M,73
2015-08-05 00:25:28 UTC,2015-08-06 01:48:28 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-08-05 00:25:05 UTC,2015-08-05 00:25:28 UTC,Aug,,28
2015-08-05 00:25:28 UTC,2015-08-06 01:48:33 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-08-05 00:25:05 UTC,2015-08-05 00:25:28 UTC,Aug,,28
2015-08-05 00:37:37 UTC,2015-08-06 02:15:11 UTC,Attendee (Early Bird),,WaffleJS (August),8.00,,2015-08-05 00:37:06 UTC,2015-08-05 00:37:37 UTC,Aug,F,74
2015-08-05 02:42:51 UTC,2015-08-06 02:23:44 UTC,Attendee (Regular),,WaffleJS (August),10.00,,2015-08-05 02:42:13 UTC,2015-08-05 02:42:51 UTC,Aug,,589
2015-08-06 23:24:10 UTC,2015-08-06 23:24:10 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-06 23:23:44 UTC,2015-08-06 23:24:10 UTC,Sep,M,9
2015-08-07 05:02:15 UTC,2015-09-03 02:28:07 UTC,Attendee (Early Bird),Karmic Labs,WaffleJS (September),8.00,,2015-08-07 05:01:28 UTC,2015-08-07 05:02:15 UTC,Sep,F,458
2015-08-07 05:27:15 UTC,2015-08-07 05:27:15 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-07 05:26:42 UTC,2015-08-07 05:27:15 UTC,Sep,F,543
2015-08-07 06:50:36 UTC,2015-08-07 06:50:36 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-07 06:49:16 UTC,2015-08-07 06:50:36 UTC,Sep,F,544
2015-08-09 06:04:11 UTC,2015-09-03 02:31:58 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-09 06:02:54 UTC,2015-08-09 06:04:11 UTC,Sep,M,545
2015-08-09 06:07:52 UTC,2015-09-03 01:57:18 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-09 06:05:36 UTC,2015-08-09 06:07:52 UTC,Sep,,20
2015-08-11 20:14:18 UTC,2015-09-03 01:43:52 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-11 20:13:46 UTC,2015-08-11 20:14:19 UTC,Sep,M,39
2015-08-12 18:57:15 UTC,2015-09-03 01:53:21 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-12 18:55:33 UTC,2015-08-12 18:57:15 UTC,Sep,M,40
2015-08-12 19:59:48 UTC,2015-09-03 01:53:11 UTC,Attendee (Early Bird),,WaffleJS (September),0.00,speaker,2015-08-12 19:59:47 UTC,2015-08-12 19:59:48 UTC,Sep,F,46
2015-08-13 20:23:52 UTC,2015-09-03 02:17:03 UTC,Attendee (Early Bird),,WaffleJS (September),7.20,,2015-08-13 20:23:21 UTC,2015-08-13 20:23:52 UTC,Sep,M,8
2015-08-13 21:07:02 UTC,2015-09-03 02:05:46 UTC,Attendee (Early Bird),,WaffleJS (September),7.20,,2015-08-13 21:05:35 UTC,2015-08-13 21:07:02 UTC,Sep,M,48
2015-08-13 21:07:19 UTC,2015-09-03 02:10:10 UTC,Attendee (Early Bird),,WaffleJS (September),7.20,,2015-08-13 21:06:37 UTC,2015-08-13 21:07:19 UTC,Sep,M,131
2015-08-14 01:26:23 UTC,2015-09-03 02:13:06 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-14 01:25:09 UTC,2015-08-14 01:26:23 UTC,Sep,F,546
2015-08-17 02:11:26 UTC,2015-09-03 01:57:29 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-17 02:10:53 UTC,2015-08-17 02:11:26 UTC,Sep,,547
2015-08-17 19:51:56 UTC,2015-09-03 02:27:53 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-17 19:51:20 UTC,2015-08-17 19:51:56 UTC,Sep,,532
2015-08-18 01:30:34 UTC,2015-09-03 02:33:54 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-18 01:29:49 UTC,2015-08-18 01:30:34 UTC,Sep,F,548
2015-08-18 01:32:14 UTC,2015-09-03 02:34:09 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-18 01:30:47 UTC,2015-08-18 01:32:14 UTC,Sep,M,549
2015-08-18 23:13:40 UTC,2015-09-03 02:05:52 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-18 23:13:22 UTC,2015-08-18 23:13:40 UTC,Sep,F,550
2015-08-18 23:15:23 UTC,2015-09-03 02:02:33 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-18 23:14:55 UTC,2015-08-18 23:15:23 UTC,Sep,M,165
2015-08-19 20:30:22 UTC,2015-08-19 20:30:22 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-19 20:29:28 UTC,2015-08-19 20:30:22 UTC,Sep,,402
2015-08-19 20:32:17 UTC,2015-08-19 20:32:17 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-19 20:31:40 UTC,2015-08-19 20:32:17 UTC,Sep,,402
2015-08-19 23:38:00 UTC,2015-09-03 02:29:02 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-19 23:37:18 UTC,2015-08-19 23:38:00 UTC,Sep,F,551
2015-08-19 23:48:27 UTC,2015-09-03 02:23:55 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-19 23:47:57 UTC,2015-08-19 23:48:27 UTC,Sep,M,375
2015-08-19 23:57:11 UTC,2015-09-03 02:00:29 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-19 23:56:39 UTC,2015-08-19 23:57:11 UTC,Sep,M,217
2015-08-19 23:59:05 UTC,2015-09-03 02:21:15 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-19 23:57:56 UTC,2015-08-19 23:59:05 UTC,Sep,M,29
2015-08-20 00:27:30 UTC,2015-09-03 02:07:24 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-20 00:26:15 UTC,2015-08-20 00:27:30 UTC,Sep,F,552
2015-08-20 00:50:40 UTC,2015-09-03 01:53:00 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-20 00:50:23 UTC,2015-08-20 00:50:40 UTC,Sep,,553
2015-08-20 00:57:07 UTC,2015-09-03 02:16:53 UTC,Attendee (Early Bird),,WaffleJS (September),8.00,,2015-08-20 00:56:18 UTC,2015-08-20 00:57:07 UTC,Sep,M,554
2015-08-20 01:03:38 UTC,2015-09-03 02:02:07 UTC,Attendee (Student Sponsor),,WaffleJS (September),20.00,,2015-08-20 01:03:04 UTC,2015-08-20 01:03:38 UTC,Sep,M,555
2015-08-20 01:20:32 UTC,2015-08-20 01:20:32 UTC,Attendee (Regular),,WaffleJS (September),9.00,,2015-08-20 01:19:58 UTC,2015-08-20 01:20:32 UTC,Sep,F,556
2015-08-20 01:43:46 UTC,2015-09-03 02:07:44 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-20 01:42:47 UTC,2015-08-20 01:43:46 UTC,Sep,M,557
2015-08-20 02:30:00 UTC,2015-09-03 02:17:29 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-20 02:29:35 UTC,2015-08-20 02:30:00 UTC,Sep,M,558
2015-08-20 02:45:46 UTC,2015-09-03 02:28:47 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-20 02:44:48 UTC,2015-08-20 02:45:46 UTC,Sep,M,559
2015-08-20 05:52:53 UTC,2015-08-20 05:52:53 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-20 05:52:12 UTC,2015-08-20 05:52:53 UTC,Sep,M,14
2015-08-20 22:46:08 UTC,2015-08-20 22:46:08 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-20 22:45:34 UTC,2015-08-20 22:46:08 UTC,Sep,M,560
2015-08-21 20:56:31 UTC,2015-08-21 20:56:32 UTC,Attendee (Regular),,WaffleJS (September),0.00,,2015-08-21 20:56:31 UTC,2015-08-21 20:56:32 UTC,Sep,F,4
2015-08-21 21:18:24 UTC,2015-09-03 02:16:07 UTC,Attendee (Early Bird),,WaffleJS (September),0.00,speaker,2015-08-21 21:18:23 UTC,2015-08-21 21:18:24 UTC,Sep,F,561
2015-08-21 21:19:51 UTC,2015-09-03 02:06:27 UTC,Attendee (Regular),,WaffleJS (September),0.00,singer,2015-08-21 21:19:50 UTC,2015-08-21 21:19:51 UTC,Sep,F,562
2015-08-21 22:12:27 UTC,2015-08-21 22:12:27 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-21 22:12:00 UTC,2015-08-21 22:12:27 UTC,Sep,M,252
2015-08-22 01:57:19 UTC,2015-09-03 03:00:11 UTC,Attendee (Regular),,WaffleJS (September),9.00,,2015-08-22 01:56:38 UTC,2015-08-22 01:57:19 UTC,Sep,F,563
2015-08-24 20:58:09 UTC,2015-09-03 02:14:56 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-24 20:57:38 UTC,2015-08-24 20:58:09 UTC,Sep,,466
2015-08-25 17:51:04 UTC,2015-08-25 17:51:05 UTC,Attendee (Regular),,WaffleJS (September),0.00,,2015-08-25 17:51:04 UTC,2015-08-25 17:51:05 UTC,Sep,M,456
2015-08-25 18:27:07 UTC,2015-09-03 02:29:43 UTC,Attendee (Regular),,WaffleJS (September),0.00,,2015-08-25 18:27:06 UTC,2015-08-25 18:27:07 UTC,Sep,M,22
2015-08-25 20:40:46 UTC,2015-09-03 02:01:51 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-25 20:40:23 UTC,2015-08-25 20:40:46 UTC,Sep,M,6
2015-08-25 22:27:03 UTC,2015-09-03 02:44:01 UTC,Attendee (Regular),Opendoor,WaffleJS (September),0.00,sponsor,2015-08-25 22:27:03 UTC,2015-08-25 22:27:03 UTC,Sep,M,153
2015-08-25 22:29:08 UTC,2015-09-03 02:01:36 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-25 22:28:34 UTC,2015-08-25 22:29:08 UTC,Sep,M,564
2015-08-25 22:34:11 UTC,2015-09-03 02:03:25 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-25 22:33:32 UTC,2015-08-25 22:34:11 UTC,Sep,F,565
2015-08-25 23:22:16 UTC,2015-09-03 02:39:46 UTC,Attendee (Regular),,WaffleJS (September),9.00,,2015-08-25 23:21:45 UTC,2015-08-25 23:22:16 UTC,Sep,F,566
2015-08-25 23:29:26 UTC,2015-09-03 01:59:36 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-25 23:25:27 UTC,2015-08-25 23:29:26 UTC,Sep,,409
2015-08-26 01:00:38 UTC,2015-09-03 01:45:17 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-26 00:58:28 UTC,2015-08-26 01:00:38 UTC,Sep,M,414
2015-08-26 04:46:03 UTC,2015-09-03 02:01:05 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-26 04:45:23 UTC,2015-08-26 04:46:03 UTC,Sep,F,568
2015-08-26 04:46:03 UTC,2015-09-03 02:01:11 UTC,Attendee (Regular),,WaffleJS (September),10.00,,2015-08-26 04:45:23 UTC,2015-08-26 04:46:03 UTC,Sep,M,567
